repository,fix_sha,parent_sha,pr,named_transitions,eligible_files,content_id,reverse_patch_mode,disposition,d_class
BargStudio/egbert,9cb01e0748c0c52477463aa679dc90f21f4b0039,8251d6d0b5c33922f605748cf9fd159368cde01f,1313,Artifact Verify:skipped->success; Barg Trading Risk Package:skipped->success; Capability matrix parity:skipped->success; CI Full passed:failure->success; Cockpit Build:skipped->success; Cockpit E2E:skipped->success; Cockpit Lint:skipped->success; Cockpit Typecheck:skipped->success; Detect changed paths:skipped->success; Docs lint:skipped->success; Egbert Core:cancelled->success; Egbert Core Audit:skipped->success; Egbert Core Docker Image:skipped->success; Egbert Core Governance Boundary:skipped->success; Egbert Core Mainline:cancelled->success; Egbert Core Postgres:skipped->success; Equities Regression Gate:skipped->success; Fast lint:skipped->success; Import boundary guard:cancelled->success; Mobile Audit:skipped->success; OANDA bare-var guard:skipped->success; Resolve post-merge dedup:cancelled->success; Secret scan:cancelled->success; Storage parity lint:skipped->success; Systemd unit verify:skipped->success; Type check:skipped->success; Verify pre-commit was run:cancelled->success; Verify ready-for-merge label:cancelled->success; Walk-Forward Gate:skipped->success,egbert-ui/package.json; egbert-ui/tailwind.config.js; egbert-ui/tsconfig.json; egbert-ui/vite.config.ts; packages/egbert-ui-design-system/package.json; packages/egbert-ui-design-system/tsconfig.json,26b3cb1d6943edd6a49c31540b3de5e203348060bb0ef5092d3b05f22620707c,conflict,excluded: patch conflict at frozen tip,
BargStudio/egbert,a16b66f00121fd47aaa1af36c0aa743da7128633,dd0e60c4f7e31352e3cb1e964edbd358e55f86dd,729,Cockpit Lint:skipped->success; Cockpit Typecheck:skipped->success,.github/workflows/deploy-egbert.yml,23c203f8dea70661df02a736629d056c944099d520ea73e17b08d75633d37370,direct,excluded: patch review found no causal defect for the named transition,
BargStudio/egbert,aae77cf9ad1528729664f048c2214960be151ae5,0d5fba6f289f577f74725369da432677144d500e,1096,Artifact Verify:skipped->success; Capability matrix parity:skipped->success; CI Full passed:failure->success; Docs lint:skipped->success; Egbert Core:skipped->success; Egbert Core Audit:skipped->success; Egbert Core Mainline:skipped->success; Egbert Core Postgres:skipped->success; Equities Regression Gate:skipped->success; Fast lint:skipped->success; Mobile Audit:skipped->success; OANDA bare-var guard:skipped->success; Storage parity lint:skipped->success; Systemd unit verify:skipped->success; Type check:skipped->success,egbert_core/pyproject.toml,e3dec393911de5ab520395caf4c262be53b8ad8ae42e9ac53752ce49bbeb08e4,three-way,excluded: patch review found no causal defect for the named transition,
BargStudio/egbert,b04492f106b91bd1a3f543aa7ef09d31995b11cb,7aab1dcabb6141263686097c0e4ee51865200dee,412,Egbert Core:skipped->success; Fast lint:failure->success,.github/workflows/deploy-egbert.yml,348c54a433cc7b47a285a98bb99d307bd6ddb4d12084ab7b8e90d34a9ccf79dd,conflict,excluded: patch conflict at frozen tip,
BargStudio/egbert,bc534134a67ae3d8432ba5acbef983d0c3211877,023b5566e3a7afcb50c4f3b396f478a5a81e22ce,792,Artifact Verify:skipped->success; Capability matrix parity:skipped->success; CI Full passed:failure->success; Cockpit Build:skipped->success; Cockpit E2E:skipped->success; Cockpit Lint:skipped->success; Cockpit Typecheck:skipped->success; Detect changed paths:skipped->success; Docs lint:skipped->success; Egbert Core:skipped->success; Egbert Core Audit:skipped->success; Egbert Core Mainline:skipped->success; Egbert Core Postgres:skipped->success; Equities Regression Gate:skipped->success; Fast lint:skipped->success; Mobile Audit:skipped->success; OANDA bare-var guard:skipped->success; Storage parity lint:skipped->success; Systemd unit verify:skipped->success; Type check:skipped->success; Walk-Forward Gate:skipped->success,.github/workflows/auto-merge.yml,932c0c39319bca723db75e14360973821f767b3ac7c3ce6faed393b0d44529d7,conflict,excluded: patch conflict at frozen tip,
BargStudio/egbert,c2578ba1efd3853077e68ae7fb67f4c3fa3016d9,ea66153995ac54d2a2e94383e9f3571594de5dc5,,Deploy to Vultr:skipped->success,.github/workflows/deploy-egbert.yml,72e208a8db9a168df82607d01ad6ab3df990e711cfbc42f0a0550456f03750ec,conflict,excluded: patch conflict at frozen tip,
BargStudio/egbert,c5165a5c3026d8e3496bcc34cf1922db93d31da7,0932d0f2255cfe6476ce76b55629f2f555447765,411,Egbert Core:skipped->success; Fast lint:failure->success; Type check:failure->success,.github/workflows/test.yml; egbert_core/pyproject.toml,4cb0ee19a7e18ddef8d6981d4e5f5d9a77a205ba4ed4e11a9a4d3617cdaa76e5,conflict,excluded: patch conflict at frozen tip,
BargStudio/egbert,c7270c5d7596472ba66508dc185647fcc28d1b58,155463b30ce1d3f906557b56571b01081bebae09,1345,CI Full passed:failure->success,packages/barg-trading-risk/pyproject.toml,358c7b64d396171f6412d92d83e5b15b57ee9a0f014f989a229230dd0599a6a0,direct,excluded: patch review found no causal defect for the named transition,
BargStudio/egbert,d228361e42077ef29e4efe64f8c86216f4a1ce10,27bd7ecc7f797fe7ec8aaa369322e2d6978e8e9c,,Build & Deploy Cockpit:failure->success,.github/workflows/deploy-cockpit.yml,5a8ec8df4da573e69156c706999bd40a2902eb60c8fd8199fe95a1c70a4802d5,conflict,excluded: patch conflict at frozen tip,
BargStudio/egbert,d52b82777311501f20a9cafc253825ed78bffc87,3d3dfc4e30ffaf4db1e52e1f51ff6d8caaa8b0c1,,Deploy core to Vultr:failure->success,.github/workflows/deploy-egbert.yml,ac520dde4f512cebc876db4a7a06237b0bf6604742e7e804d806f8ff7de2b384,three-way,excluded: reverse stayed green,
BargStudio/egbert,d700caf13e1a813abcf4979fb0290b0fb9efff93,7764cfd1debb6ac8bd4ae02bc1f87edcd9a351f8,572,Egbert Core:skipped->success; Egbert Core Mainline:failure->success; Fast lint:failure->success; Secret scan:failure->success,egbert_core/pyproject.toml,f94b8f4890b3db16dba13233006defb533a9ddeefa6328e0143fa1972b6012cf,conflict,excluded: patch conflict at frozen tip,
BargStudio/egbert,dda1d45bdc03c32490b9dfc23af27158287deb73,f7cfa2f729a2f2a339f229890ab854adaa4a39ab,,Egbert Core Audit:failure->success,.github/workflows/test.yml,b7cb28f9d821a70f5910001793c37a0b87a189e49ea14c6d9255a8c2d1f9de3d,conflict,excluded: patch conflict at frozen tip,
BargStudio/egbert,e129e01e11d39e5dee30abcdef87b71e7fcd2801,95e736379b497a00536d9d256531ac7c19ed9ff5,,Deploy to Vultr:skipped->success,.github/workflows/deploy-egbert.yml,29d1f532e8e2975bd7878ae191ba2117b47a739fd0014f423f6fac30e8f7813e,conflict,excluded: patch conflict at frozen tip,
BargStudio/egbert,e1e2e946b6c64fcb0fdb10843f6d0f7315e700a1,8c13466f5c5fac8e872572153fb871055443f3e8,1317,Artifact Verify:cancelled->success; Barg Trading Risk Package:cancelled->success; Capability matrix parity:cancelled->success; CI Full passed:failure->success; Cockpit Build:cancelled->success; Cockpit E2E:failure->success; Cockpit Lint:cancelled->success; Cockpit Typecheck:cancelled->success; Detect changed paths:cancelled->success; Docs lint:cancelled->success; Egbert Core:cancelled->success; Egbert Core Audit:cancelled->success; Egbert Core Docker Image:cancelled->success; Egbert Core Governance Boundary:cancelled->success; Egbert Core Mainline:cancelled->success; Egbert Core Postgres:cancelled->success; Equities Regression Gate:cancelled->success; Fast lint:cancelled->success; Import boundary guard:cancelled->success; Mobile Audit:cancelled->success; OANDA bare-var guard:cancelled->success; Resolve post-merge dedup:cancelled->success; Secret scan:cancelled->success; Storage parity lint:cancelled->success; Systemd unit verify:cancelled->success; Type check:cancelled->success; Verify pre-commit was run:cancelled->success; Verify ready-for-merge label:cancelled->success; Walk-Forward Gate:cancelled->success,.github/workflows/publish-ui-kit.yml; egbert-ui/package.json; egbert-ui/tsconfig.json; egbert-ui/vite.config.ts; packages/egbert-ui-design-system/package.json; packages/egbert-ui-design-system/tsconfig.build.json; packages/egbert-ui-design-system/tsconfig.json,952b2269a9ac684b10e33169271083793719a1438cba285317de4cebfb5d878c,conflict,excluded: patch conflict at frozen tip,
BargStudio/egbert,e308972796473778c46eed1e160fed983e785197,43438c55a400159454d94dbcbdfbcae31ab65ab5,,Build & Deploy Cockpit:failure->success,.github/workflows/deploy-cockpit.yml; .github/workflows/deploy-egbert.yml,594e285b011c169fa93d13cf6794eaaa69efd422b056d72e9acbc04141bc5eae,direct,B2,Outside D1-D8
BargStudio/egbert,e8ecca16f93811221b6e5b6a7a591ee97fefbbc1,8640bfb7395136c4f4dccd7c966289a96b8eb7eb,,Build & Deploy Cockpit:skipped->success,.github/workflows/deploy-cockpit.yml; .github/workflows/deploy-egbert.yml,81d3988d5ae3d11206a6e01c370ce0fa9279feff369c56353b9866b4b21d625e,conflict,excluded: patch conflict at frozen tip,
BargStudio/egbert,e9a2cca8f64c1f26468a0b9c8c5d5e573363b836,cd26036d0f0f7e0728ccc43bb47aa7eba4b6f28d,,Build & Deploy Cockpit:skipped->success,.github/workflows/deploy-cockpit.yml,9bb1ba2509f08c12b8c25c4c20501b697f374eb7aa49c83c7c06cc4fd2cc1016,direct,excluded: patch review found no causal defect for the named transition,
BargStudio/egbert,eb53d564e3fe7f0eaad03d988168827ec9546738,a4e48a459643c2270f6105a8f2f4dbbc1291b701,,Auto-merge GREEN PR:failure->success,.github/workflows/deploy-egbert.yml,d8a2a0a8f4302564b8dd3cddd5ecf7cfb1114dfd0ea86b3da60f48a5ebe34c8e,direct,excluded: patch review found no causal defect for the named transition,
BargStudio/egbert,ecaa1a4dffe908c8c97de96a3f103955f0e56f4e,59629427692ca3bdcd932aeb99a8b732b89e2ff7,401,Egbert Core:failure->success,.github/workflows/test.yml,93fd925b64282178be521f3687cd849d44e6a9bbfc2e3e0485992a72c495006b,conflict,excluded: patch conflict at frozen tip,
BargStudio/egbert,ef59e8385d28a3775a7cf373dfe784c0513e5e0b,478426b5636a07844b9c4b801098556d18b73ab1,,Build & Deploy Cockpit:skipped->success; Check changed paths:skipped->success; Deploy core to Vultr:skipped->success; Egbert Core:failure->success; Egbert Core Audit:failure->success,egbert_core/pyproject.toml,4a4a26e336ec34ef85a3cb2d7249a0d65c532ac02dd6b6d3375932331cb82594,conflict,excluded: patch conflict at frozen tip,
BargStudio/egbert,f3a923591216020970dc74cc70f33abc75fd0c76,e6c87327ed05b94e3650e1fcb005ef26b6949eb8,,Check changed paths:skipped->success; Type check:failure->success,.github/workflows/test.yml,e129a22f900b0d317d0481d69d11af04a544cbb7595a16ce8b187ff12278496f,conflict,excluded: patch conflict at frozen tip,
BargStudio/egbert,f41eaa23c476e02a00c6ee3fa4141693b5ad0bb9,96ce18673597f17df996c6c07c77ef7e5f3bd6ca,,Build & Deploy Cockpit:skipped->success; Check changed paths:failure->success; Deploy to Vultr:skipped->success,.github/workflows/deploy-cockpit.yml; .github/workflows/deploy-egbert.yml,0be514e7bbae8c40981049c7816bdd50ebb77fbf892e237107d464c2b3ac610b,conflict,excluded: patch conflict at frozen tip,
BargStudio/egbert,f4ecb208db8db43dd97eb8abde9b8750ef37a7e2,d5436dca72093db6a1aa86476ed8ab45d69f3a5f,803,All checks passed:failure->success; Artifact Verify:skipped->success; Capability matrix parity:skipped->success; CI Full passed:failure->success; Cockpit Build:skipped->success; Cockpit E2E:skipped->success; Cockpit Lint:skipped->success; Cockpit Typecheck:skipped->success; Detect changed paths:cancelled->success; Docs lint:skipped->success; Egbert Core:skipped->success; Egbert Core Audit:skipped->success; Egbert Core Mainline:skipped->success; Egbert Core Postgres:skipped->success; Equities Regression Gate:skipped->success; Fast lint:skipped->success; Mobile Audit:skipped->success; OANDA bare-var guard:skipped->success; Prepare sanitized Cowork-Claude review packet:skipped->success; Storage parity lint:skipped->success; Systemd unit verify:skipped->success; Type check:skipped->success; Walk-Forward Gate:skipped->success,.github/workflows/auto-merge.yml; .github/workflows/cowork-claude-pr-review.yml,d885946a54c444723e42d69025e52bad88009927758c34f6dc43e2b8bff56426,conflict,excluded: patch conflict at frozen tip,
BargStudio/egbert,f616327b3a10257a33987c9c556492bd2bf34302,8dc14d281de48711223dd589655b09e36c853392,,Lint:failure->success,egbert_core/pyproject.toml,08ebe035b8d67362bd667def4e12c807af192e6699cbbb53f1e1734c6fa517a7,conflict,excluded: patch conflict at frozen tip,
BargStudio/egbert,fa68b7c47eaed4636e4accf472d8a5c8322328cd,3e1e29fbd961e8ec9fb3f7228b4e83078f0b3cbd,1093,Artifact Verify:skipped->success; Capability matrix parity:skipped->success; CI Full passed:failure->success; Cockpit Build:skipped->success; Cockpit E2E:skipped->success; Cockpit Lint:skipped->success; Cockpit Typecheck:skipped->success; Detect changed paths:skipped->success; Docs lint:skipped->success; Egbert Core:skipped->success; Egbert Core Audit:skipped->success; Egbert Core Mainline:skipped->success; Egbert Core Postgres:skipped->success; Equities Regression Gate:skipped->success; Fast lint:skipped->success; Mobile Audit:skipped->success; OANDA bare-var guard:skipped->success; Storage parity lint:skipped->success; Systemd unit verify:skipped->success; Type check:skipped->success; Walk-Forward Gate:skipped->success,egbert-ui/package.json; egbert_core/pyproject.toml,692dd8dc867c428cef2beaa5c2de280199f562ca78e99ffdd7b53e11b1ae2762,conflict,excluded: patch conflict at frozen tip,
BargStudio/therasyn,0b5398da11782a704b22e727d74882e6df371f1a,900d92dbaf69665cee3e0cc43922548a7bc28d6e,269,Container Scan:skipped->success; DAST:skipped->success; Test:failure->success,.github/workflows/ci.yml; .github/workflows/deploy.yml; apps/api-backend/Dockerfile.production; apps/web-dashboard/Dockerfile.production; apps/web-dashboard/next.config.js,6084f64c330c1a9a6c427ec6ded05212641b85b356dadaacce4bd2f310dca1a2,conflict,excluded: patch conflict at frozen tip,
BargStudio/therasyn,199eddd42c66cbe90068fd6cf46b99cf058d9000,363dd5b61fa8f9ead07b4bf2828fac12e9dca9c6,,Lint:failure->success; SAST:failure->success,.github/actions/setup-backend/action.yml; .github/actions/start-api/action.yml; .github/workflows/ci.yml,8cbdbc481d1af51ed8fb420b0e996aa28b305294ed8f48a75eea5c505aef1c2e,conflict,excluded: patch conflict at frozen tip,
BargStudio/therasyn,25e711d1b5400f22e3d7b4ed0243609681bc5a5d,1572ac8b62e53dcb4ee2b54afebba09b9dcc1e59,243,Build:skipped->success; DAST:skipped->success; E2E:failure->success; Lint:failure->success; SAST:skipped->success; Test:failure->success; Vercel – therasyn:failure->success; Vercel – therasyn-web-dashboard:failure->success,.github/actions/setup-backend/action.yml; .github/workflows/ci.yml; .github/workflows/e2e.yml; apps/web-dashboard/Dockerfile; apps/web-dashboard/vercel.json; package.json; packages/mcp-server/package.json; packages/mcp-server/tsconfig.json; packages/mcp-server/tsup.config.ts; packages/mcp-server/vitest.config.ts; pnpm-workspace.yaml,43d79ac08538903c8db3a95896ed3c3f107edbcc8b8a5a69ac84d5c1a7c3223c,conflict,excluded: patch conflict at frozen tip,
BargStudio/therasyn,363dd5b61fa8f9ead07b4bf2828fac12e9dca9c6,903c649f8ef705d788be23cf1e7b64cb597142c2,,Lint:failure->success,.github/actions/setup-pnpm/action.yml; .github/workflows/ci.yml; apps/api-backend/setup.cfg,f027d62ef1bdec80affc81bcaa0d64bf476fd6e8fb663edbaa278e78ec32eae4,three-way,excluded: patch review found no causal defect for the named transition,
BargStudio/therasyn,43194dc0cbc117246474408a0862b9453a4d0d1d,9669a66e7b37808a460eed5d9aa871165fa3e2de,248,Container Scan:skipped->success; DAST:skipped->success,apps/api-backend/Dockerfile; apps/api-backend/Dockerfile.celery,3171a6fa9a4c33598ef54e32951c0a23751d536ad2d01e380395e2f9280234c2,direct,excluded: patch review found no causal defect for the named transition,
BargStudio/therasyn,469f53a72c676f6bc926fb59db973a9d0e5333a3,447f09ab377b40e446a5dfd5c3bd0db971ac53b7,,Lint:failure->success; Vercel – therasyn:failure->success; Vercel – therasyn-web-dashboard:failure->success,package.json,ae3fa234a979fa09733663da9c91526ad0732082eb6d0b4ff560480f9badbd59,conflict,excluded: patch conflict at frozen tip,
BargStudio/therasyn,4b839085291cec60fd55c4eb59bf42eb0a4252f3,c7e0ebc0cc00c0d88914d76f757b9890b18fe8e4,,Lint:failure->success; SAST:skipped->success,apps/mobile-clinician/package.json,d1c65a8b663f15ccfc39d872a9283b1c7ae3487e1c2693063420510dedc673b4,conflict,excluded: patch conflict at frozen tip,
BargStudio/therasyn,5ea9da3324743fd097e40adc44a6e303187ec412,f05ab5cf09bc6ca97dadd17c8e4dc94da3092ca7,292,DAST:skipped->success; Lint:failure->success,apps/marketing/next.config.js; apps/marketing/package.json; apps/marketing/postcss.config.js; apps/marketing/tailwind.config.js; apps/marketing/tsconfig.json; apps/marketing/vercel.json,39161924572518f23553bc9163fc09709da58bc2cab4586c483a109009653d68,conflict,excluded: patch conflict at frozen tip,
BargStudio/therasyn,62617486a6328f5295eb348cff4d014cf760a100,a10d887c1eed78759430b50d5b5c571b4115622e,,Container Scan:skipped->success; Test:failure->success,.github/workflows/ci.yml,bbfa5afe520797964ecb2168d55187b9b7cd58e948f4183c837d2d809f49ffa2,direct,excluded: patch review found no causal defect for the named transition,
BargStudio/therasyn,7271db67ecbadf9b95fb5f2348cdb0c9b2e92b4c,959c5271d84f543b7a922e2d3ec1be52c63230f3,,Lint:failure->success,apps/web-dashboard/next.config.js,047bfe8c654486892f340e4e625d3aacab63e57a23ce3caee6f003499a1c1838,direct,excluded: patch review found no causal defect for the named transition,
BargStudio/therasyn,900d92dbaf69665cee3e0cc43922548a7bc28d6e,54b7b1d12aefd98eb0ad169aef42b1a94824baa4,268,Container Scan:skipped->success; DAST:skipped->success,apps/web-dashboard/package.json,7a5a6a212aa19ed1d3282be73351196f06409c1d77cd4e20952cfd5864b7a1d9,direct,excluded: patch review found no causal defect for the named transition,
BargStudio/therasyn,9669a66e7b37808a460eed5d9aa871165fa3e2de,d44dc9ecd8d61731a822b30ffc7e1063a14f046c,247,DAST:skipped->success,.github/workflows/dsr-daily-digest.yml,773bd2a8e762114cc2a8d80803b125e02f66d99e29a871346439354fa2f9fa2a,direct,excluded: patch review found no causal defect for the named transition,
BargStudio/therasyn,bf26304f648d6261a6db820296145061226d8687,a67bb33d2285994e78c8c64c4100c0638ef6704f,,Lint:failure->success,apps/web-dashboard/next.config.js; apps/web-dashboard/package.json,39b8030940dcef91d425eacb26fe0d2047e21be86eb31bed6ac6adc653656d6f,conflict,excluded: patch conflict at frozen tip,
BargStudio/therasyn,d2126ebbafda5b0faa8a51f080ce691f5b0f04e5,7808978a0715df09aecaeed5d603c1eeacc74982,279,Container Scan:skipped->success; DAST:skipped->success,.github/workflows/backup-verify.yml; .github/workflows/ci.yml; .github/workflows/deploy.yml; .github/workflows/terraform-gate.yml,4717427235b2d71d8f201491938749203ece03eac287006bf51a546496a14f3e,direct,excluded: patch review found no causal defect for the named transition,
BargStudio/therasyn,d35711b7cca7006554466115e03d98e0c29e4da1,a99b375e9a00e75f48569b9e13542dd84cf22aa4,,Container Scan:failure->success,.github/workflows/ci.yml; apps/api-backend/Dockerfile,95e4142ec9204968af8ef8cdf32c1d25ca62ea414487606cca743d38af692258,conflict,excluded: patch conflict at frozen tip,
BargStudio/therasyn,d44dc9ecd8d61731a822b30ffc7e1063a14f046c,75526803f044b79ce4fcaa39c351336066227bd4,246,DAST:skipped->success,.github/workflows/deploy.yml; .github/workflows/terraform-gate.yml,bc6c2af1c38b19d4b9cc65bdb7c9989258291f097e786d66bcfad9d04b7b1722,conflict,excluded: patch conflict at frozen tip,
BargStudio/therasyn,e75263525bfd7c2ff7911e0a58ff91a5dcf65cc4,80317ae82d71b8da155ead9988ea77697a15611e,,Build:cancelled->success; Test:cancelled->success,apps/api-backend/Dockerfile,01b6333c8bc1e4cf3026fa6dcd512fd84596252c78d3946547f5765302712a38,direct,excluded: patch review found no causal defect for the named transition,
houman44/edwin,004ac8350fa4dc0307919fd18f2c4223e0f3f6a4,5e8cd8e60158428e01a2abb2be5dce065b579729,165,Artifact Verify:skipped->success; Capability matrix parity:skipped->success; Change routing:cancelled->success; Check mobile workspace:skipped->success; Cockpit Build:skipped->success; Cockpit Lint:skipped->success; Cockpit Typecheck:skipped->success; Docs lint:skipped->success; Edwin backend fast gate:cancelled->success; Edwin Browser Smoke:skipped->success; Edwin cockpit fast gate:cancelled->success; Edwin coordinator preflight:cancelled->success; Edwin docs fast gate:cancelled->success; edwin-ci-fast:failure->success; edwin-ci-full:failure->success; edwin-ci-summary:failure->success; Egbert Core:skipped->success; Egbert Core Audit:skipped->success; Egbert Core Mainline:skipped->success; Egbert Core Postgres:skipped->success; Equities Regression Gate:skipped->success; Fast lint:skipped->success; macOS-only tests:skipped->success; OANDA bare-var guard:skipped->success; Secret scan:cancelled->success; Storage parity lint:skipped->success; Systemd unit verify:skipped->success; Type check:skipped->success; Walk-Forward Gate:skipped->success,.github/workflows/edwin-auto-merge.yml; .github/workflows/edwin-cowork-claude-review.yml,56efb27f7e4ee9baf5145d4e40da9cd873a19369d13d7ab31e138bf501baa76b,conflict,excluded: patch conflict at frozen tip,
houman44/edwin,06301641f70f5b2f78a43607a23ca34ca18a5831,89fd988133757ad10959429a589d4ccbc8414652,171,Artifact Verify:cancelled->success; Capability matrix parity:cancelled->success; Change routing:cancelled->success; Check mobile workspace:cancelled->success; Cockpit Build:cancelled->success; Cockpit Lint:cancelled->success; Cockpit Typecheck:cancelled->success; Docs lint:cancelled->success; Edwin backend fast gate:cancelled->success; Edwin Browser Smoke:cancelled->success; Edwin cockpit fast gate:cancelled->success; Edwin coordinator preflight:cancelled->success; Edwin docs fast gate:cancelled->success; edwin-ci-fast:failure->success; edwin-ci-full:failure->success; edwin-ci-summary:failure->success; Egbert Core:cancelled->success; Egbert Core Audit:cancelled->success; Egbert Core Mainline:cancelled->success; Egbert Core Postgres:cancelled->success; Equities Regression Gate:cancelled->success; Fast lint:cancelled->success; macOS-only tests:cancelled->success; OANDA bare-var guard:cancelled->success; Secret scan:cancelled->success; Storage parity lint:cancelled->success; Systemd unit verify:cancelled->success; Type check:cancelled->success; Walk-Forward Gate:cancelled->success,.github/workflows/edwin-auto-merge.yml; .github/workflows/edwin-ci-full.yml,5519677f94640b315bd1aeb59b33af3c806f30a22d19f735172e39b889fdd071,conflict,excluded: patch conflict at frozen tip,
houman44/edwin,07375eca95bd1dffad44454ba4c3d4b654263b38,abfc53107d80f42c844b70c9c247962152bd4bbd,176,Artifact Verify:cancelled->success; Capability matrix parity:cancelled->success; Change routing:cancelled->success; Check mobile workspace:cancelled->success; Cockpit Build:cancelled->success; Cockpit Lint:cancelled->success; Cockpit Typecheck:cancelled->success; Docs lint:cancelled->success; Edwin backend fast gate:cancelled->success; Edwin Browser Smoke:cancelled->success; Edwin cockpit fast gate:cancelled->success; Edwin coordinator preflight:cancelled->success; Edwin docs fast gate:cancelled->success; Edwin push debounce:cancelled->success; edwin-ci-fast:failure->success; edwin-ci-full:failure->success; edwin-ci-summary:failure->success; Egbert Core:cancelled->success; Egbert Core Audit:cancelled->success; Egbert Core Mainline:cancelled->success; Egbert Core Postgres:cancelled->success; Equities Regression Gate:cancelled->success; Fast lint:cancelled->success; macOS-only tests:cancelled->success; OANDA bare-var guard:cancelled->success; Secret scan:cancelled->success; Storage parity lint:cancelled->success; Systemd unit verify:cancelled->success; Type check:cancelled->success; Walk-Forward Gate:cancelled->success,.github/workflows/edwin-ci-fast.yml; .github/workflows/edwin-ci-full.yml; .github/workflows/test.yml,45674f3deeb850f41511c068e22ea2510d1d3c4299f64418feb8bb47eeb6080c,conflict,excluded: patch conflict at frozen tip,
houman44/edwin,0b3c56a334b5463917922d3973d1954c8bbeca59,d7719fbd8bac94b9810545f7effc674ecd0ec14c,,Cockpit Lint:skipped->success; Cockpit Typecheck:skipped->success; Systemd unit verify:skipped->success,egbert-ui/package.json; egbert-ui/vite.config.ts,1321e6f21156622ebfe4dff60cfb86c09370aa7acefef0d8aac3164fec2ca6f3,three-way,excluded: patch review found no causal defect for the named transition,
houman44/edwin,1b0f4da45a91989bf1bf69de594ef49c4bc81eb7,6ee961ed75f7ec4dc335576052be0a6b67af7811,35,Secret scan:failure->success,.github/workflows/deploy-cockpit.yml; .github/workflows/deploy-egbert.yml,c914cfe4fac831c9f1d66f7005dabab9777f61f9ece7c6e29d70bd309066620e,direct,excluded: patch review found no causal defect for the named transition,
houman44/edwin,1e579a66c356d9cb3133d010e22e26b4f1d079e6,ae9cc3640436c1a41e4b85b0731a95010c86844d,233,Artifact Verify:cancelled->success; Capability matrix parity:cancelled->success; Change routing:cancelled->success; Check mobile workspace:cancelled->success; Cockpit Build:cancelled->success; Cockpit Lint:cancelled->success; Cockpit Typecheck:cancelled->success; Docs lint:cancelled->success; Edwin backend fast gate:cancelled->success; Edwin Browser Smoke:cancelled->success; Edwin cockpit fast gate:cancelled->success; Edwin coordinator preflight:cancelled->success; Edwin docs fast gate:cancelled->success; edwin-ci-fast:failure->success; edwin-ci-full:failure->success; edwin-ci-summary:failure->success; Egbert Core:cancelled->success; Egbert Core Audit:cancelled->success; Egbert Core Mainline:cancelled->success; Egbert Core Postgres:cancelled->success; Equities Regression Gate:cancelled->success; Fast lint:cancelled->success; macOS-only tests:cancelled->success; OANDA bare-var guard:cancelled->success; Secret scan:cancelled->success; Storage parity lint:cancelled->success; Systemd unit verify:cancelled->success; Type check:cancelled->success; Walk-Forward Gate:cancelled->success,.github/workflows/edwin-ci-fast.yml; .github/workflows/edwin-ci-full.yml; .github/workflows/edwin-ci-nightly-drift.yml; .github/workflows/edwin-ci-post-merge-smoke.yml; .github/workflows/test.yml; egbert_core/pyproject.toml,8ddb6ddbaf62e3cd62cddb8a223a7607c1af187ea9ed024c6cb22245dbff75a0,conflict,excluded: patch conflict at frozen tip,
houman44/edwin,3cd9bd41de35301c7ea5f6b2674aa0646657f2eb,97d16d935503218c351742ce24ca475cf33757f8,236,Artifact Verify:skipped->success; Capability matrix parity:skipped->success; Change routing:skipped->success; Check mobile workspace:skipped->success; Cockpit Build:skipped->success; Cockpit Lint:skipped->success; Cockpit Typecheck:skipped->success; Docs lint:skipped->success; Edwin backend fast gate:cancelled->success; Edwin Browser Smoke:skipped->success; Edwin cockpit fast gate:cancelled->success; Edwin coordinator preflight:cancelled->success; Edwin docs fast gate:cancelled->success; edwin-ci-fast:failure->success; edwin-ci-full:failure->success; edwin-ci-summary:failure->success; Egbert Core:cancelled->success; Egbert Core Audit:skipped->success; Egbert Core Mainline:skipped->success; Egbert Core Postgres:skipped->success; Equities Regression Gate:skipped->success; Fast lint:skipped->success; Generate scheduled Edwin review batch:skipped->success; macOS-only tests:skipped->success; OANDA bare-var guard:skipped->success; Secret scan:skipped->success; Storage parity lint:skipped->success; Systemd unit verify:skipped->success; Type check:skipped->success; Walk-Forward Gate:skipped->success,egbert_core/pyproject.toml,d06ec478ccab86f137ec15d44cc510881fb4be8dfca83ebc3c6d033ad362d003,direct,B2,Outside D1-D8
houman44/edwin,4852c1b19229ecc0afbc225ec7e094ea95f399a5,3abf40c85e9d814edd192975531934233f174634,,Cockpit Lint:skipped->success; Cockpit Typecheck:skipped->success,egbert-ui/vite.config.ts,3a266b2a8459c21e201a1318435421be573810cb37fd6ff285495b6c0a8530cf,three-way,excluded: patch review found no causal defect for the named transition,
